Date,Rank,Movie Title,Weekly Gross,Cumulative Gross,Genre,Original Language,Director,Release Date,Total Gross,Runtime,Distributor,Prod Co.
2020/11/13,-,Unhinged,"$36,854","$20,831,465","Horror, Mystery & thriller",English,Don Gronquist,,,1h 19m,,
2020/11/13,-,Synchronic,"$31,161","$622,550","Sci-fi, Mystery & thriller",English,"Justin Benson, Aaron Moorhead","Oct 23, 2020",$636.7K,1h 40m,Well Go USA Entertainment,"Rustic Films, Patriot Pictures, Love & Death Productions, Pfaff & Pfaff Productions, XYZ Films"
2020/11/13,-,2 Hearts,"$21,744","$1,341,493","Romance, Drama",English,Lance Hool,"Oct 16, 2020",$1.3M,1h 40m,Freestyle Releasing,Silver Lion Films
2020/11/13,-,After We Collided,"$20,436","$2,380,901","Romance, Drama",English,Roger Kumble,"Oct 23, 2020",$2.4M,1h 47m,Open Road,"CalMaple, Frayed Pages Entertainment"
2020/11/20,1,The Croods: A New Age,"$4,550,255","$4,550,255","Kids & family, Comedy, Adventure, Animation",English,Joel Crawford,"Nov 25, 2020",$58.5M,1h 35m,Universal Pictures,DreamWorks Animation
2020/11/20,2,Freaky,"$1,870,690","$6,242,985","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/11/20,3,The War with Grandpa,"$1,164,218","$16,613,811",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/11/20,4,Let Him Go,"$1,034,125","$8,253,425","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/11/20,5,Come Play,"$780,360","$8,285,025","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/11/20,6,Honest Thief,"$632,825","$13,191,394","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/11/20,7,Tenet,"$553,268","$57,069,685","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/11/20,-,The Santa Clause,"$536,000","$145,369,357","Kids & family, Holiday, Comedy",English,John Pasquin,"Nov 11, 1994",$145.5M,1h 37m,"Buena Vista Pictures, Hollywood Pictures, Walt Disney Pictures, Buena Vista International [us]","Hollywood Pictures, Walt Disney Pictures, Outlaw Productions"
2020/11/20,-,Vanguard,"$521,955","$521,955","Action, Mystery & thriller",English,Stanley Tong,"Nov 20, 2020",$793.5K,1h 48m,Gravitas Ventures,"Shenzhen Media Film & Television, Shanghai Lix Entertainment, China Film (Shanghai) International Media Co., Epitome Capital, Tencent Pictures, China Film Group Corporation, Shanghai Tencent Pictures Culture Media"
2020/11/20,-,The Last Vermeer,"$338,305","$338,305",Drama,English,Dan Friedkin,"Nov 20, 2020",$682.3K,1h 57m,TriStar Pictures,"Imperative Entertainment, NL Film"
2020/11/20,-,Buddy Games,"$216,313","$216,313",Comedy,English,Josh Duhamel,"Nov 20, 2020",$310.0K,1h 36m,Saban Films,
2020/11/20,-,True to the Game 2: Gena’s Story,"$195,829","$1,003,155","Crime, Drama",English,Jamal Hill,"Nov 6, 2020",$1.2M,1h 33m,Imani Media Group,Gena's Story
2020/11/20,-,The Forgotten Carols,"$190,214","$190,214","Music, Kids & family, Musical",English,Christy Summerhays,"Nov 20, 2020",,2h 10m,Purdie Distribution,Shining Star Entertainment
2020/11/20,-,Missão: Vingança,"$68,852","$210,087","Holiday, Fantasy, Comedy, Mystery & thriller",English,"Ian Nelms, Eshom Nelms","Nov 13, 2020",$263.7K,1h 40m,Saban Films,"Sprockefeller Pictures, Mammoth Entertainment, Windy Hill Pictures, Ingenious, Zed Filmworks, Fortitude International , RBL Studios, Rough House Pictures"
2020/11/20,-,The Climb,"$66,620","$210,043",Drama,English,John Schmidt,,$78.7K,1h 38m,,Dean River Productions
2020/11/20,-,National Lampoon’s Christmas Vacation,"$50,000","$67,271,818","Holiday, Comedy",English,Jeremiah S. Chechik,"Dec 1, 1989",$70.0M,1h 37m,Warner Bros.,"Warner Brothers, Hughes Entertainment"
2020/11/20,-,The New Mutants,"$48,973","$23,820,334","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/11/20,-,Come Away,"$46,939","$177,409","Kids & family, Adventure, Fantasy",English,Brenda Chapman,"Nov 13, 2020",$106.1K,1h 34m,Relativity Media,"Creasun Entertainment, Lakeview Entertainment (II), Fred Films, Hammerstone Studios, Yoruba Saxon Productions, Endurance Media, TinRes Entertainment, ACE Pictures Entertainment"
2020/11/20,-,Frozen,"$35,000","$400,773,009",Drama,,Wang Xiaoshuai,,$5.7K,1h 39m,,
2020/11/20,-,The Empty Man,"$30,696","$2,971,157","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/11/27,1,The Croods: A New Age,"$11,350,155","$15,900,410","Kids & family, Comedy, Adventure, Animation",English,Joel Crawford,"Nov 25, 2020",$58.5M,1h 35m,Universal Pictures,DreamWorks Animation
2020/11/27,2,Freaky,"$1,038,355","$7,281,340","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/11/27,3,The War with Grandpa,"$691,490","$17,305,301",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/11/27,4,Let Him Go,"$562,970","$8,816,395","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/11/27,-,Come Play,"$460,805","$8,745,830","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/11/27,-,Honest Thief,"$440,970","$13,632,364","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/11/27,-,Tenet,"$355,973","$57,425,658","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/11/27,-,Vanguard,"$207,537","$729,492","Action, Mystery & thriller",English,Stanley Tong,"Nov 20, 2020",$793.5K,1h 48m,Gravitas Ventures,"Shenzhen Media Film & Television, Shanghai Lix Entertainment, China Film (Shanghai) International Media Co., Epitome Capital, Tencent Pictures, China Film Group Corporation, Shanghai Tencent Pictures Culture Media"
2020/11/27,-,The Last Vermeer,"$204,595","$542,900",Drama,English,Dan Friedkin,"Nov 20, 2020",$682.3K,1h 57m,TriStar Pictures,"Imperative Entertainment, NL Film"
2020/11/27,-,National Lampoon’s Christmas Vacation,"$170,000","$67,441,818","Holiday, Comedy",English,Jeremiah S. Chechik,"Dec 1, 1989",$70.0M,1h 37m,Warner Bros.,"Warner Brothers, Hughes Entertainment"
2020/11/27,-,Buddy Games,"$145,255","$361,568",Comedy,English,Josh Duhamel,"Nov 20, 2020",$310.0K,1h 36m,Saban Films,
2020/11/27,-,The Forgotten Carols,"$107,492","$297,706","Music, Kids & family, Musical",English,Christy Summerhays,"Nov 20, 2020",,2h 10m,Purdie Distribution,Shining Star Entertainment
2020/11/27,-,Missão: Vingança,"$39,931","$250,018","Holiday, Fantasy, Comedy, Mystery & thriller",English,"Ian Nelms, Eshom Nelms","Nov 13, 2020",$263.7K,1h 40m,Saban Films,"Sprockefeller Pictures, Mammoth Entertainment, Windy Hill Pictures, Ingenious, Zed Filmworks, Fortitude International , RBL Studios, Rough House Pictures"
2020/11/27,-,Always & Forever,"$23,668","$43,436",Romance,English,Kevin Connor,,,1h 26m,,Larry Levinson Productions
2020/11/27,-,Zappa,"$15,502","$15,502",Drama,Danish,Bille August,"May 16, 1984",,1h 40m,,Per Holst Filmproduktion
2020/11/27,-,The Climb,"$14,828","$224,871",Drama,English,John Schmidt,,$78.7K,1h 38m,,Dean River Productions
2020/11/27,-,The Empty Man,"$9,997","$2,981,154","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/11/27,-,The New Mutants,"$8,746","$23,829,080","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/11/27,-,Embattled,"$8,596","$27,025",Drama,English,Nick Sarkisov,"Nov 20, 2020",$32.2K,1h 57m,IFC Films,Blitz Films
2020/11/27,-,Come Away,"$7,068","$184,477","Kids & family, Adventure, Fantasy",English,Brenda Chapman,"Nov 13, 2020",$106.1K,1h 34m,Relativity Media,"Creasun Entertainment, Lakeview Entertainment (II), Fred Films, Hammerstone Studios, Yoruba Saxon Productions, Endurance Media, TinRes Entertainment, ACE Pictures Entertainment"
2020/12/4,1,The Croods: A New Age,"$5,349,695","$21,250,105","Kids & family, Comedy, Adventure, Animation",English,Joel Crawford,"Nov 25, 2020",$58.5M,1h 35m,Universal Pictures,DreamWorks Animation
2020/12/4,2,Half Brothers,"$891,525","$891,525","Comedy, Drama",English,Christoph Lehmann,"Sep 21, 2018",$1.1K,1h 37m,Parade Deck Films,
2020/12/4,3,Freaky,"$637,025","$7,918,365","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/12/4,4,All My Life,"$480,930","$480,930","Drama, Romance",English,Marc Meyers,"Dec 4, 2020",$909.9K,1h 33m,Universal Pictures,"Broken Road Productions, Universal Pictures, Perfect World Pictures"
2020/12/4,5,The War with Grandpa,"$392,654","$17,697,955",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/12/4,6,Come Play,"$287,885","$9,033,715","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/12/4,7,Let Him Go,"$269,655","$9,086,050","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/12/4,8,Honest Thief,"$253,407","$13,885,771","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/12/4,9,Tenet,"$235,906","$57,661,564","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/12/4,10,National Lampoon’s Christmas Vacation,"$155,000","$67,596,818","Holiday, Comedy",English,Jeremiah S. Chechik,"Dec 1, 1989",$70.0M,1h 37m,Warner Bros.,"Warner Brothers, Hughes Entertainment"
2020/12/4,11,The Polar Express,"$155,000","$183,865,445","Kids & family, Holiday, Fantasy, Animation",English,Robert Zemeckis,"Nov 10, 2004",$125.9M,1h 40m,"Warner Bros. Pictures, Castle Rock","Universal CGI, Playtone Productions, ImageMovers, Warner Brothers, Castle Rock Entertainment, Golden Mean"
2020/12/4,-,The Last Vermeer,"$85,177","$628,077",Drama,English,Dan Friedkin,"Nov 20, 2020",$682.3K,1h 57m,TriStar Pictures,"Imperative Entertainment, NL Film"
2020/12/4,-,The Forgotten Carols,"$74,636","$372,342","Music, Kids & family, Musical",English,Christy Summerhays,"Nov 20, 2020",,2h 10m,Purdie Distribution,Shining Star Entertainment
2020/12/4,-,Mario Puzo’s The Godfather Coda: The Death of M…,"$72,923","$66,593,452","Crime, Drama",English,Francis Ford Coppola,"Dec 25, 1990",$64.6M,2h 41m,Paramount Pictures,"Paramount Pictures, Zoetrope Studios"
2020/12/4,-,Vanguard,"$52,033","$781,525","Action, Mystery & thriller",English,Stanley Tong,"Nov 20, 2020",$793.5K,1h 48m,Gravitas Ventures,"Shenzhen Media Film & Television, Shanghai Lix Entertainment, China Film (Shanghai) International Media Co., Epitome Capital, Tencent Pictures, China Film Group Corporation, Shanghai Tencent Pictures Culture Media"
2020/12/4,-,Buddy Games,"$44,336","$405,904",Comedy,English,Josh Duhamel,"Nov 20, 2020",$310.0K,1h 36m,Saban Films,
2020/12/4,-,Always & Forever,"$25,210","$68,646",Romance,English,Kevin Connor,,,1h 26m,,Larry Levinson Productions
2020/12/4,-,Missão: Vingança,"$19,795","$269,813","Holiday, Fantasy, Comedy, Mystery & thriller",English,"Ian Nelms, Eshom Nelms","Nov 13, 2020",$263.7K,1h 40m,Saban Films,"Sprockefeller Pictures, Mammoth Entertainment, Windy Hill Pictures, Ingenious, Zed Filmworks, Fortitude International , RBL Studios, Rough House Pictures"
2020/12/4,-,The Climb,"$4,969","$229,840",Drama,English,John Schmidt,,$78.7K,1h 38m,,Dean River Productions
2020/12/4,-,The New Mutants,"$3,956","$23,833,036","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/12/11,1,The Croods: A New Age,"$3,779,165","$25,029,270","Kids & family, Comedy, Adventure, Animation",English,Joel Crawford,"Nov 25, 2020",$58.5M,1h 35m,Universal Pictures,DreamWorks Animation
2020/12/11,2,Half Brothers,"$645,905","$1,537,430","Comedy, Drama",English,Christoph Lehmann,"Sep 21, 2018",$1.1K,1h 37m,Parade Deck Films,
2020/12/11,3,Freaky,"$423,310","$8,341,675","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/12/11,4,Elf,"$400,000","$175,026,840","Kids & family, Holiday, Comedy, Fantasy",English,Jon Favreau,"Nov 7, 2003",$177.1M,1h 37m,New Line Cinema,"Guy Walks into a Bar Productions, Gold/Miller Productions, Shawn Danielle Production Services, Mosaic Media Group"
2020/12/11,5,The War with Grandpa,"$332,378","$18,030,333",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/12/11,-,All My Life,"$277,635","$758,565","Drama, Romance",English,Marc Meyers,"Dec 4, 2020",$909.9K,1h 33m,Universal Pictures,"Broken Road Productions, Universal Pictures, Perfect World Pictures"
2020/12/11,-,The Polar Express,"$245,000","$184,110,445","Kids & family, Holiday, Fantasy, Animation",English,Robert Zemeckis,"Nov 10, 2004",$125.9M,1h 40m,"Warner Bros. Pictures, Castle Rock","Universal CGI, Playtone Productions, ImageMovers, Warner Brothers, Castle Rock Entertainment, Golden Mean"
2020/12/11,-,National Lampoon’s Christmas Vacation,"$239,000","$71,558,546","Holiday, Comedy",English,Jeremiah S. Chechik,"Dec 1, 1989",$70.0M,1h 37m,Warner Bros.,"Warner Brothers, Hughes Entertainment"
2020/12/11,-,Come Play,"$215,865","$9,249,580","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/12/11,-,Tenet,"$188,662","$57,850,226","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/12/11,-,Honest Thief,"$177,843","$14,063,614","Action, Mystery & thriller",English,Mark Williams,"Oct 16, 2020",$14.2M,1h 39m,Open Road,"Ingenious Media, Cutting Edge Group, J Cubed Film Finance, Sprockefeller Pictures, Briarcliff Entertainment, Samuel Marshall Productions, Argonaut Entertainment Partners, Dreadnought Films, Zero Gravity Management, Honest Thief Productions"
2020/12/11,-,Let Him Go,"$160,090","$9,246,140","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/12/11,-,Wild Mountain Thyme,"$148,513","$148,513","Romance, Comedy",English,John Patrick Shanley,"Dec 11, 2020",$194.9K,1h 42m,Bleecker Street Media,"Sea Around Us, Mar-Key Pictures, Amasia Entertainment, Likely Story, Aperture Media Partners, Port Pictures"
2020/12/11,-,Archenemy,"$71,836","$71,836","Action, Mystery & thriller",English,Adam Egypt Mortimer,"Dec 11, 2020",$119.4K,1h 30m,RLJE Films,"Almost Never Films Inc., Metrol Technology, SpectreVision, Legion M, Head Gear Films, 3:59"
2020/12/11,-,The Forgotten Carols,"$55,720","$428,062","Music, Kids & family, Musical",English,Christy Summerhays,"Nov 20, 2020",,2h 10m,Purdie Distribution,Shining Star Entertainment
2020/12/11,-,The Last Vermeer,"$47,881","$675,958",Drama,English,Dan Friedkin,"Nov 20, 2020",$682.3K,1h 57m,TriStar Pictures,"Imperative Entertainment, NL Film"
2020/12/11,-,Mario Puzo’s The Godfather Coda: The Death of M…,"$22,407","$66,615,859","Crime, Drama",English,Francis Ford Coppola,"Dec 25, 1990",$64.6M,2h 41m,Paramount Pictures,"Paramount Pictures, Zoetrope Studios"
2020/12/11,-,Always & Forever,"$21,272","$89,918",Romance,English,Kevin Connor,,,1h 26m,,Larry Levinson Productions
2020/12/11,-,The New Mutants,"$15,975","$23,849,011","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/12/11,-,The Empty Man,"$7,675","$2,990,530","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/12/18,1,The Croods: A New Age,"$3,587,470","$28,616,740","Kids & family, Comedy, Adventure, Animation",English,Joel Crawford,"Nov 25, 2020",$58.5M,1h 35m,Universal Pictures,DreamWorks Animation
2020/12/18,-,Monster Hunter,"$3,092,417","$3,092,417","Fantasy, Adventure, Action",English,Paul W.S. Anderson,"Dec 18, 2020",$15.1M,1h 43m,"Sony Pictures Entertainment, Screen Gems","Tencent Pictures, Constantin Film, Capcom, Impact Pictures, Toho Company"
2020/12/18,-,Fatale,"$1,301,522","$1,301,522","Mystery & thriller, Drama",English,Deon Taylor,"Dec 18, 2020",$6.3M,1h 43m,Lionsgate Films,Hidden Empire Film Group
2020/12/18,-,Half Brothers,"$417,215","$1,954,645","Comedy, Drama",English,Christoph Lehmann,"Sep 21, 2018",$1.1K,1h 37m,Parade Deck Films,
2020/12/18,-,The War with Grandpa,"$387,425","$18,417,758",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/12/18,-,Elf,"$365,000","$175,391,840","Kids & family, Holiday, Comedy, Fantasy",English,Jon Favreau,"Nov 7, 2003",$177.1M,1h 37m,New Line Cinema,"Guy Walks into a Bar Productions, Gold/Miller Productions, Shawn Danielle Production Services, Mosaic Media Group"
2020/12/18,-,Freaky,"$268,420","$8,610,095","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/12/18,-,The Polar Express,"$231,000","$184,341,445","Kids & family, Holiday, Fantasy, Animation",English,Robert Zemeckis,"Nov 10, 2004",$125.9M,1h 40m,"Warner Bros. Pictures, Castle Rock","Universal CGI, Playtone Productions, ImageMovers, Warner Brothers, Castle Rock Entertainment, Golden Mean"
2020/12/18,-,Come Play,"$177,870","$9,427,450","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/12/18,-,National Lampoon’s Christmas Vacation,"$166,000","$71,724,546","Holiday, Comedy",English,Jeremiah S. Chechik,"Dec 1, 1989",$70.0M,1h 37m,Warner Bros.,"Warner Brothers, Hughes Entertainment"
2020/12/18,-,Tenet,"$149,888","$58,000,114","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/12/18,-,All My Life,"$117,180","$875,745","Drama, Romance",English,Marc Meyers,"Dec 4, 2020",$909.9K,1h 33m,Universal Pictures,"Broken Road Productions, Universal Pictures, Perfect World Pictures"
2020/12/18,-,Let Him Go,"$89,485","$9,335,625","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/12/18,-,The Forgotten Carols,"$63,387","$491,449","Music, Kids & family, Musical",English,Christy Summerhays,"Nov 20, 2020",,2h 10m,Purdie Distribution,Shining Star Entertainment
2020/12/18,-,Always & Forever,"$21,272","$111,190",Romance,English,Kevin Connor,,,1h 26m,,Larry Levinson Productions
2020/12/18,-,Hunter Hunter,"$17,748","$17,748","Horror, Mystery & thriller",English,Shawn Linden,"Dec 18, 2020",$32.2K,1h 33m,IFC Midnight,"Julijette, Particular Crowd, MarVista Entertainment"
2020/12/18,-,Archenemy,"$13,989","$85,825","Action, Mystery & thriller",English,Adam Egypt Mortimer,"Dec 11, 2020",$119.4K,1h 30m,RLJE Films,"Almost Never Films Inc., Metrol Technology, SpectreVision, Legion M, Head Gear Films, 3:59"
2020/12/18,-,The Last Vermeer,"$9,422","$685,380",Drama,English,Dan Friedkin,"Nov 20, 2020",$682.3K,1h 57m,TriStar Pictures,"Imperative Entertainment, NL Film"
2020/12/18,-,The New Mutants,"$3,483","$23,852,494","Fantasy, Horror",English,Josh Boone,"Aug 28, 2020",$23.9M,1h 34m,20th Century Studios,"Sunswept Entertainment, Kinberg Genre"
2020/12/18,-,The Empty Man,"$2,148","$2,992,678","Horror, Mystery & thriller",English,David Prior,"Oct 23, 2020",$3.0M,2h 17m,20th Century Studios,"Boom! Studios, Out of Africa Entertainment"
2020/12/25,1,Wonder Woman 1984,"$23,009,311","$23,009,311","Action, Adventure, Fantasy",English,Patty Jenkins,"Dec 25, 2020",$46.5M,2h 31m,Warner Bros. Pictures,"The Stone Quarry, Atlas Entertainment, DC Entertainment, DC Comics, Warner Bros."
2020/12/25,-,The Croods: A New Age,"$3,717,540","$32,334,280","Kids & family, Comedy, Adventure, Animation",English,Joel Crawford,"Nov 25, 2020",$58.5M,1h 35m,Universal Pictures,DreamWorks Animation
2020/12/25,-,News of the World,"$3,717,170","$3,717,170","Western, Adventure, Drama",English,Paul Greengrass,"Dec 25, 2020",$12.7M,1h 58m,Universal Pictures,"Universal Pictures, Perfect World Pictures, Pretty Pictures, Playtone Productions"
2020/12/25,-,Monster Hunter,"$1,925,986","$5,018,403","Fantasy, Adventure, Action",English,Paul W.S. Anderson,"Dec 18, 2020",$15.1M,1h 43m,"Sony Pictures Entertainment, Screen Gems","Tencent Pictures, Constantin Film, Capcom, Impact Pictures, Toho Company"
2020/12/25,-,Promising Young Woman,"$1,208,180","$1,208,180","Comedy, Mystery & thriller",English,Emerald Fennell,"Dec 25, 2020",$6.4M,1h 53m,Focus Features,"FilmNation Entertainment, LuckyChap Entertainment, Focus Features"
2020/12/25,-,Fatale,"$1,086,611","$2,388,133","Mystery & thriller, Drama",English,Deon Taylor,"Dec 18, 2020",$6.3M,1h 43m,Lionsgate Films,Hidden Empire Film Group
2020/12/25,-,Pinocchio,"$488,838","$488,838","Kids & family, Fantasy",Italian,Roberto Benigni,"Dec 25, 2002",$3.7M,1h 48m,Miramax Films,Melampo Cinematografica
2020/12/25,-,The War with Grandpa,"$284,436","$18,702,194",Comedy,English,Tim Hill,"Oct 9, 2020",$21.3M,1h 34m,101 Studios,"TRI G, Dimension Films, Emmett/Furla/Oasis Films, Marro Films, West Madison Entertainment"
2020/12/25,-,Elf,"$115,000","$175,506,840","Kids & family, Holiday, Comedy, Fantasy",English,Jon Favreau,"Nov 7, 2003",$177.1M,1h 37m,New Line Cinema,"Guy Walks into a Bar Productions, Gold/Miller Productions, Shawn Danielle Production Services, Mosaic Media Group"
2020/12/25,-,Freaky,"$91,965","$8,702,060","Horror, Comedy",English,Christopher Landon,"Nov 13, 2020",$9.0M,1h 41m,Universal Pictures,Blumhouse Productions
2020/12/25,-,National Lampoon’s Christmas Vacation,"$91,000","$71,815,546","Holiday, Comedy",English,Jeremiah S. Chechik,"Dec 1, 1989",$70.0M,1h 37m,Warner Bros.,"Warner Brothers, Hughes Entertainment"
2020/12/25,-,Come Play,"$78,090","$9,505,540","Horror, Mystery & thriller",English,Jacob Chase,"Oct 30, 2020",$10.5M,1h 36m,Focus Features,"The Picture Company, Participant Media, Reliance Entertainment, Amblin Entertainment"
2020/12/25,-,Half Brothers,"$61,505","$2,016,150","Comedy, Drama",English,Christoph Lehmann,"Sep 21, 2018",$1.1K,1h 37m,Parade Deck Films,
2020/12/25,-,The Polar Express,"$60,000","$184,401,445","Kids & family, Holiday, Fantasy, Animation",English,Robert Zemeckis,"Nov 10, 2004",$125.9M,1h 40m,"Warner Bros. Pictures, Castle Rock","Universal CGI, Playtone Productions, ImageMovers, Warner Brothers, Castle Rock Entertainment, Golden Mean"
2020/12/25,-,Tenet,"$44,051","$58,044,165","Action, Sci-fi, Mystery & thriller",English,Christopher Nolan,"Sep 3, 2020",$58.1M,2h 30m,Warner Bros. Pictures,"Syncopy, Warner Bros. Pictures"
2020/12/25,-,All My Life,"$23,840","$899,585","Drama, Romance",English,Marc Meyers,"Dec 4, 2020",$909.9K,1h 33m,Universal Pictures,"Broken Road Productions, Universal Pictures, Perfect World Pictures"
2020/12/25,-,Always & Forever,"$18,674","$129,864",Romance,English,Kevin Connor,,,1h 26m,,Larry Levinson Productions
2020/12/25,-,Let Him Go,"$12,315","$9,347,940","Drama, Mystery & thriller",English,Thomas Bezucha,"Nov 6, 2020",$9.4M,1h 54m,Focus Features,Mazur / Kaplan Company
2020/12/25,-,Archenemy,"$11,003","$96,828","Action, Mystery & thriller",English,Adam Egypt Mortimer,"Dec 11, 2020",$119.4K,1h 30m,RLJE Films,"Almost Never Films Inc., Metrol Technology, SpectreVision, Legion M, Head Gear Films, 3:59"
2020/12/25,-,The Forgotten Carols,"$9,243","$500,692","Music, Kids & family, Musical",English,Christy Summerhays,"Nov 20, 2020",,2h 10m,Purdie Distribution,Shining Star Entertainment
